synnifI4	0	22953	197	1267
synnifI4	0	22953	198	1257
synnifI4	0	22953	199	1265
synnifI4	0	22953	200	1249
synnifI4	0	22953	201	1247
synnifI4	0	22953	202	1306
synnifI4	0	22953	203	1356
synnifI4	0	22953	204	1427
synnifI4	0	22953	205	1522
synnifI4	0	22953	206	1563
synnifI4	0	22953	207	1575
synnifI4	0	22953	208	1614
synnifI4	0	22953	209	1612
synnifI4	0	22953	210	1626
synnifI4	0	22953	211	1609
synnifI4	0	22953	212	1613
synnifI4	0	22953	213	1612
synnifI4	0	22953	214	1605
synnifI4	0	22953	215	1646
synnifI4	0	22953	216	1646
synnifI4	0	22953	217	1697
synnifI4	0	22953	218	1756
synnifI4	0	22953	219	1756
synnifI4	0	22953	220	1757
synnifI4	0	22953	221	1787
synnifI4	0	22953	222	1825
synnifI4	0	22953	223	1854
synnifI4	0	22953	224	1912
synnifI4	0	22953	225	1896
synnifI4	0	22953	226	1908
synnifI4	0	22953	227	1863
synnifI4	0	22953	228	1873
synnifI4	0	22953	229	1882
synnifI4	0	22953	230	1947
synnifI4	0	22953	231	1931
synnifI4	0	22953	232	1935
synnifI4	0	22953	233	1935
synnifI4	0	22953	234	1991
synnifI4	0	22953	235	1991
synnifI4	0	22953	236	1970
synnifI4	0	22953	237	1948
synnifI4	0	22953	238	1951
synnifI4	0	22953	239	1990
synnifI4	0	22953	240	2017
synnifI4	0	22953	241	2052
synnifI4	0	22953	242	2108
synnifI4	0	22953	243	2112
synnifI4	0	22953	244	2192
synnifI4	0	22953	245	2195
synnifI4	0	22953	246	2237
synnifI4	0	22953	247	2232
synnifI4	0	22953	248	2219
synnifI4	0	22953	249	2265
synnifI4	0	22953	250	2293
synnifI4	0	22953	251	2283
synnifI4	0	22953	252	2310
synnifI4	0	22953	253	2353
synnifI4	0	22953	254	2381
synnifI4	0	22953	255	2423
synnifI4	0	22953	256	2448
synnifI4	0	22953	257	2482
synnifI4	0	22953	258	2496
synnifI4	0	22953	259	2496
synnifI4	0	22953	260	2509
synnifI4	0	22953	261	2563
synnifI4	0	22953	262	2603
synnifI4	0	22953	263	2550
synnifI4	0	22953	264	2575
synnifI4	0	22953	265	2558
synnifI4	0	22953	266	2621
synnifI4	0	22953	267	2637
synnifI4	0	22953	268	2637
synnifI4	0	22953	269	2542
synnifI4	0	22953	270	2523
synnifI4	0	22953	271	2510
synnifI4	0	22953	272	2518
synnifI4	0	22953	273	2527
synnifI4	0	22953	274	2525
synnifI4	0	22953	275	2544
synnifI4	0	22953	276	2597
synnifI4	0	22953	277	2590
synnifI4	0	22953	278	2598
synnifI4	0	22953	279	2607
synnifI4	0	22953	280	2607
synnifI4	0	22953	281	2610
synnifI4	0	22953	282	2639
synnifI4	0	22953	283	2660
synnifI4	0	22953	284	2732
synnifI4	0	22953	285	2732
synnifI4	0	22953	286	2726
synnifI4	0	22953	287	2702
synnifI4	0	22953	288	2722
synnifI4	0	22953	289	2696
synnifI4	0	22953	290	2675
synnifI4	0	22953	291	2690
synnifI4	0	22953	292	2703
synnifI4	0	22953	293	2703
synnifI4	0	22953	294	2681
synnifI4	0	22953	295	2731
synnifI4	0	22953	296	2756
synnifI4	0	22953	297	2774
synnifI4	0	22953	298	2785
synnifI4	0	22953	299	2799
synnifI4	0	22953	300	2804
synnifI4	0	22953	301	2791
synnifI4	0	22953	302	2791
synnifI4	0	22953	303	2741
synnifI4	0	22953	304	2802
synnifI4	0	22953	305	2739
synnifI4	0	22953	306	2755
synnifI4	0	22953	307	2749
synnifI4	0	22953	308	2759
synnifI4	0	22953	309	2746
synnifI4	0	22953	310	2730
synnifI4	0	22953	311	2745
synnifI4	0	22953	312	2771
synnifI4	0	22953	313	2845
synnifI4	0	22953	314	2860
synnifI4	0	22953	315	2821
synnifI4	0	22953	316	2782
synnifI4	0	22953	317	2779
synnifI4	0	22953	318	2806
synnifI4	0	22953	319	2798
synnifI4	0	22953	320	2805
synnifI4	0	22953	321	2806
synnifI4	0	22953	322	2817
synnifI4	0	22953	323	2780
synnifI4	0	22953	324	2813
synnifI4	0	22953	325	2795
synnifI4	0	22953	326	2875
synnifI4	0	22953	327	2968
synnifI4	0	22953	328	2980
synnifI4	0	22953	329	2977
synnifI4	0	22953	330	2984
synnifI4	0	22953	331	3006
synnifI4	0	22953	332	2991
synnifI4	0	22953	333	3016
synnifI4	0	22953	334	3016
synnifI4	0	22953	335	2981
synnifI4	0	22953	336	3077
synnifI4	0	22953	337	3181
synnifI4	0	22953	338	3197
synnifI4	0	22953	339	3210
synnifI4	0	22953	340	3229
synnifI4	0	22953	341	3211
synnifI4	0	22953	342	3214
synnifI4	0	22953	343	3211
synnifI4	0	22953	344	3263
synnifI4	0	22953	345	3259
synnifI4	0	22953	346	3303
synnifI4	0	22953	347	3300
synnifI4	0	22953	348	3332
synnifI4	0	22953	349	3350
synnifI4	0	22953	350	3302
synnifI4	0	22953	351	3323
synnifI4	0	22953	352	3316
synnifI4	0	22953	353	3302
synnifI4	0	22953	354	3222
synnifI4	0	22953	355	3181
synnifI4	0	22953	356	3144
synnifI4	0	22953	357	3106
synnifI4	0	22953	358	3123
synnifI4	0	22953	359	3233
synnifI4	0	22953	360	3282
synnifI4	0	22953	361	3368
synnifI4	0	22953	362	3358
synnifI4	0	22953	363	3326
synnifI4	0	22953	364	3375
synnifI4	0	22953	365	3319
synnifI4	0	22953	366	3339
synnifI4	0	22953	367	3335
synnifI4	0	22953	368	3318
synnifI4	0	22953	369	3395
synnifI4	0	22953	370	3386
synnifI4	0	22953	371	3366
synnifI4	0	22953	372	3373
synnifI4	0	22953	373	3362
synnifI4	0	22953	374	3415
synnifI4	0	22953	375	3420
synnifI4	0	22953	376	3438
synnifI4	0	22953	377	3403
synnifI4	0	22953	378	3434
synnifI4	0	22953	379	3420
synnifI4	0	22953	380	3422
synnifI4	0	22953	381	3416
synnifI4	0	22953	382	3409
synnifI4	0	22953	383	3419
synnifI4	0	22953	384	3412
synnifI4	0	22953	385	3353
synnifI4	0	22953	386	3367
synnifI4	0	22953	387	3356
synnifI4	0	22953	388	3383
synnifI4	0	22953	389	3348
synnifI4	0	22953	390	3366
synnifI4	0	22953	391	3464
synnifI4	0	22953	392	3442
synnifI4	0	22953	393	3432
synnifI4	0	22953	394	3432
synnifI4	0	22953	395	3429
synnifI4	0	22953	396	3459
synnifI4	0	22953	397	3438
synnifI4	0	22953	398	3475
synnifI4	0	22953	399	3455
synnifI4	0	22953	400	3517
synnifI4	0	22953	401	3551
synnifI4	0	22953	402	3552
synnifI4	0	22953	403	3600
synnifI4	0	22953	404	3635
synnifI4	0	22953	405	3619
synnifI4	0	22953	406	3615
synnifI4	0	22953	407	3581
synnifI4	0	22953	408	3579
synnifI4	0	22953	409	3591
synnifI4	0	22953	410	3621
synnifI4	0	22953	411	3590
synnifI4	0	22953	412	3557
synnifI4	0	22953	413	3531
synnifI4	0	22953	414	3457
synnifI4	0	22953	415	3479
synnifI4	0	22953	416	3483
synnifI4	0	22953	417	3444
synnifI4	0	22953	418	3514
synnifI4	0	22953	419	3574
synnifI4	0	22953	420	3638
synnifI4	0	22953	421	3773
synnifI4	0	22953	422	3864
synnifI4	0	22953	423	3925
synnifI4	0	22953	424	3898
synnifI4	0	22953	425	3922
synnifI4	0	22953	426	3892
synnifI4	0	22953	427	3918
synnifI4	0	22953	428	3922
synnifI4	0	22953	429	3955
synnifI4	0	22953	430	3941
synnifI4	0	22953	431	3956
synnifI4	0	22953	432	4030
synnifI4	0	22953	433	4038
synnifI4	0	22953	434	4069
synnifI4	0	22953	435	4334
synnifI4	0	22953	436	4368
synnifI4	0	22953	437	4356
synnifI4	0	22953	438	4342
synnifI4	0	22953	439	4324
synnifI4	0	22953	440	4297
synnifI4	0	22953	441	4254
synnifI4	0	22953	442	4284
synnifI4	0	22953	443	4284
synnifI4	0	22953	444	4296
synnifI4	0	22953	445	4298
synnifI4	0	22953	446	4235
synnifI4	0	22953	447	4195
synnifI4	0	22953	448	4212
synnifI4	0	22953	449	4208
synnifI4	0	22953	450	4216
synnifI4	0	22953	451	4213
synnifI4	0	22953	452	4190
synnifI4	0	22953	453	4160
synnifI4	0	22953	454	4148
synnifI4	0	22953	455	4185
synnifI4	0	22953	456	4204
synnifI4	0	22953	457	4154
synnifI4	0	22953	458	4165
synnifI4	0	22953	459	4171
synnifI4	0	22953	460	4044
synnifI4	0	22953	461	4116
synnifI4	0	22953	462	4043
synnifI4	0	22953	463	3982
synnifI4	0	22953	464	3982
synnifI4	0	22953	465	3922
synnifI4	0	22953	466	3958
synnifI4	0	22953	467	3910
synnifI4	0	22953	468	3877
synnifI4	0	22953	469	3852
synnifI4	0	22953	470	3818
synnifI4	0	22953	471	3790
synnifI4	0	22953	472	3802
synnifI4	0	22953	473	3809
synnifI4	0	22953	474	3814
synnifI4	0	22953	475	3817
synnifI4	0	22953	476	3796
synnifI4	0	22953	477	3772
synnifI4	0	22953	478	3820
synnifI4	0	22953	479	3820
synnifI4	0	22953	480	3867
synnifI4	0	22953	481	3835
synnifI4	0	22953	482	3843
synnifI4	0	22953	483	3833
synnifI4	0	22953	484	3833
synnifI4	0	22953	485	3860
synnifI4	0	22953	486	3874
synnifI4	0	22953	487	3878
synnifI4	0	22953	488	3867
synnifI4	0	22953	489	3854
synnifI4	0	22953	490	3890
synnifI4	0	22953	491	3854
synnifI4	0	22953	492	3780
synnifI4	0	22953	493	3697
synnifI4	0	22953	494	3681
synnifI4	0	22953	495	3703
synnifI4	0	22953	496	3719
synnifI4	0	22953	497	3658
synnifI4	0	22953	498	3668
synnifI4	0	22953	499	3655
synnifI4	0	22953	500	3633
synnifI4	0	22953	501	3655
synnifI4	0	22953	502	3674
synnifI4	0	22953	503	3698
synnifI4	0	22953	504	3697
synnifI4	0	22953	505	3747
synnifI4	0	22953	506	3749
synnifI4	0	22953	507	3943
synnifI4	0	22953	508	3938
synnifI4	0	22953	509	3949
synnifI4	0	22953	510	3938
synnifI4	0	22953	511	3937
synnifI4	0	22953	512	3912
synnifI4	0	22953	513	3815
synnifI4	0	22953	514	3754
synnifI4	0	22953	515	3724
synnifI4	0	22953	516	3672
synnifI4	0	22953	517	3724
synnifI4	0	22953	518	3707
synnifI4	0	22953	519	3655
synnifI4	0	22953	520	3572
synnifI4	0	22953	521	3514
synnifI4	0	22953	522	3414
synnifI4	0	22953	523	3366
synnifI4	0	22953	524	3368
synnifI4	0	22953	525	3375
synnifI4	0	22953	526	3378
synnifI4	0	22953	527	3416
synnifI4	0	22953	528	3338
synnifI4	0	22953	529	3348
synnifI4	0	22953	530	3292
synnifI4	0	22953	531	3221
synnifI4	0	22953	532	3254
synnifI4	0	22953	533	3176
synnifI4	0	22953	534	3172
synnifI4	0	22953	535	3173
synnifI4	0	22953	536	2968
synnifI4	0	22953	537	2882
synnifI4	0	22953	538	2847
synnifI4	0	22953	539	2853
synnifI4	0	22953	540	2849
synnifI4	0	22953	541	2887
synnifI4	0	22953	542	2898
synnifI4	0	22953	543	2895
synnifI4	0	22953	544	2933
synnifI4	0	22953	545	2956
synnifI4	0	22953	546	2915
synnifI4	0	22953	547	2927
synnifI4	0	22953	548	2958
synnifI4	0	22953	549	2996
synnifI4	0	22953	550	3077
synnifI4	0	22953	551	3075
synnifI4	0	22953	552	3064
synnifI4	0	22953	553	3047
synnifI4	0	22953	554	3051
synnifI4	0	22953	555	3056
synnifI4	0	22953	556	3077
synnifI4	0	22953	557	3033
synnifI4	0	22953	558	3102
synnifI4	0	22953	559	3132
synnifI4	0	22953	560	3191
synnifI4	0	22953	561	3222
synnifI4	0	22953	562	3144
synnifI4	0	22953	563	3161
synnifI4	0	22953	564	3157
synnifI4	0	22953	565	3147
synnifI4	0	22953	566	3171
synnifI4	0	22953	567	3171
synnifI4	0	22953	568	3159
synnifI4	0	22953	569	3197
synnifI4	0	22953	570	3224
synnifI4	0	22953	571	3287
synnifI4	0	22953	572	3340
synnifI4	0	22953	573	3356
synnifI4	0	22953	574	3355
synnifI4	0	22953	575	3360
synnifI4	0	22953	576	3481
synnifI4	0	22953	577	3475
synnifI4	0	22953	578	3478
synnifI4	0	22953	579	3490
synnifI4	0	22953	580	3525
synnifI4	0	22953	581	3468
synnifI4	0	22953	582	3480
synnifI4	0	22953	583	3520
synnifI4	0	22953	584	3565
synnifI4	0	22953	585	3712
synnifI4	0	22953	586	3718
synnifI4	0	22953	587	3753
synnifI4	0	22953	588	3775
synnifI4	0	22953	589	3774
synnifI4	0	22953	590	3837
synnifI4	0	22953	591	3785
synnifI4	0	22953	592	3802
synnifI4	0	22953	593	3846
synnifI4	0	22953	594	3885
synnifI4	0	22953	595	3864
synnifI4	0	22953	596	3839
synnifI4	0	22953	597	3827
synnifI4	0	22953	598	3813
synnifI4	0	22953	599	3821
synnifI4	0	22953	600	3786
synnifI4	0	22953	601	3818
synnifI4	0	22953	602	3814
synnifI4	0	22953	603	3846
synnifI4	0	22953	604	3815
synnifI4	0	22953	605	3814
synnifI4	0	22953	606	3839
synnifI4	0	22953	607	3863
synnifI4	0	22953	608	3702
synnifI4	0	22953	609	3681
synnifI4	0	22953	610	3678
synnifI4	0	22953	611	3718
synnifI4	0	22953	612	3671
synnifI4	0	22953	613	3691
synnifI4	0	22953	614	3665
synnifI4	0	22953	615	3658
synnifI4	0	22953	616	3693
synnifI4	0	22953	617	3828
synnifI4	0	22953	618	3768
synnifI4	0	22953	619	3763
synnifI4	0	22953	620	3762
synnifI4	0	22953	621	3770
synnifI4	0	22953	622	3790
synnifI4	0	22953	623	3804
synnifI4	0	22953	624	3816
synnifI4	0	22953	625	3777
synnifI4	0	22953	626	3731
synnifI4	0	22953	627	3709
synnifI4	0	22953	628	3684
synnifI4	0	22953	629	3671
synnifI4	0	22953	630	3643
synnifI4	0	22953	631	3684
synnifI4	0	22953	632	3680
synnifI4	0	22953	633	3661
synnifI4	0	22953	634	3628
synnifI4	0	22953	635	3641
synnifI4	0	22953	636	3654
synnifI4	0	22953	637	3625
synnifI4	0	22953	638	3587
synnifI4	0	22953	639	3599
synnifI4	0	22953	640	3599
synnifI4	0	22953	641	3583
synnifI4	0	22953	642	3561
synnifI4	0	22953	643	3532
synnifI4	0	22953	644	3540
synnifI4	0	22953	645	3491
synnifI4	0	22953	646	3533
synnifI4	0	22953	647	3586
synnifI4	0	22953	648	3575
synnifI4	0	22953	649	3591
synnifI4	0	22953	650	3587
synnifI4	0	22953	651	3608
synnifI4	0	22953	652	3580
synnifI4	0	22953	653	3565
synnifI4	0	22953	654	3631
synnifI4	0	22953	655	3616
synnifI4	0	22953	656	3623
synnifI4	0	22953	657	3641
synnifI4	0	22953	658	3672
synnifI4	0	22953	659	3659
synnifI4	0	22953	660	3659
synnifI4	0	22953	661	3689
synnifI4	0	22953	662	3717
synnifI4	0	22953	663	3739
synnifI4	0	22953	664	3665
synnifI4	0	22953	665	3665
synnifI4	0	22953	666	3693
synnifI4	0	22953	667	3710
synnifI4	0	22953	668	3661
synnifI4	0	22953	669	3649
synnifI4	0	22953	670	3649
synnifI4	0	22953	671	3606
synnifI4	0	22953	672	3568
synnifI4	0	22953	673	3507
synnifI4	0	22953	674	3540
synnifI4	0	22953	675	3519
synnifI4	0	22953	676	3481
synnifI4	0	22953	677	3375
synnifI4	0	22953	678	3368
synnifI4	0	22953	679	3364
synnifI4	0	22953	680	3392
synnifI4	0	22953	681	3489
synnifI4	0	22953	682	3485
synnifI4	0	22953	683	3522
synnifI4	0	22953	684	3534
synnifI4	0	22953	685	3508
synnifI4	0	22953	686	3398
synnifI4	0	22953	687	3426
synnifI4	0	22953	688	3423
synnifI4	0	22953	689	3435
synnifI4	0	22953	690	3440
synnifI4	0	22953	691	3402
synnifI4	0	22953	692	3406
synnifI4	0	22953	693	3437
synnifI4	0	22953	694	3285
synnifI4	0	22953	695	3262
synnifI4	0	22953	696	3276
synnifI4	0	22953	697	3305
synnifI4	0	22953	698	3316
synnifI4	0	22953	699	3321
synnifI4	0	22953	700	3324
synnifI4	0	22953	701	3320
synnifI4	0	22953	702	3309
synnifI4	0	22953	703	3291
synnifI4	0	22953	704	3286
synnifI4	0	22953	705	3344
synnifI4	0	22953	706	3331
synnifI4	0	22953	707	3280
synnifI4	0	22953	708	3296
synnifI4	0	22953	709	3280
synnifI4	0	22953	710	3318
synnifI4	0	22953	711	3344
synnifI4	0	22953	712	3373
synnifI4	0	22953	713	3394
synnifI4	0	22953	714	3366
synnifI4	0	22953	715	3400
synnifI4	0	22953	716	3418
synnifI4	0	22953	717	3407
synnifI4	0	22953	718	3362
synnifI4	0	22953	719	3338
synnifI4	0	22953	720	3309
synnifI4	0	22953	721	3291
synnifI4	0	22953	722	3265
synnifI4	0	22953	723	3288
synnifI4	0	22953	724	3274
synnifI4	0	22953	725	3276
synnifI4	0	22953	726	3339
synnifI4	0	22953	727	3350
synnifI4	0	22953	728	3360
synnifI4	0	22953	729	3331
synnifI4	0	22953	730	3359
synnifI4	0	22953	731	3390
synnifI4	0	22953	732	3429
synnifI4	0	22953	733	3457
synnifI4	0	22953	734	3509
synnifI4	0	22953	735	3612
synnifI4	0	22953	736	3657
synnifI4	0	22953	737	3635
synnifI4	0	22953	738	3633
synnifI4	0	22953	739	3650
synnifI4	0	22953	740	3688
synnifI4	0	22953	741	3708
synnifI4	0	22953	742	3720
synnifI4	0	22953	743	3767
synnifI4	0	22953	744	3747
synnifI4	0	22953	745	3785
synnifI4	0	22953	746	3786
synnifI4	0	22953	747	3828
synnifI4	0	22953	748	3808
synnifI4	0	22953	749	3828
synnifI4	0	22953	750	3886
synnifI4	0	22953	751	3839
synnifI4	0	22953	752	3924
synnifI4	0	22953	753	3967
synnifI4	0	22953	754	3910
synnifI4	0	22953	755	3835
synnifI4	0	22953	756	3823
synnifI4	0	22953	757	3826
synnifI4	0	22953	758	3819
synnifI4	0	22953	759	3830
synnifI4	0	22953	760	3801
synnifI4	0	22953	761	3845
synnifI4	0	22953	762	3801
synnifI4	0	22953	763	3815
synnifI4	0	22953	764	3871
synnifI4	0	22953	765	3855
synnifI4	0	22953	766	3858
synnifI4	0	22953	767	3860
synnifI4	0	22953	768	3840
synnifI4	0	22953	769	3856
synnifI4	0	22953	770	3869
synnifI4	0	22953	771	3882
synnifI4	0	22953	772	3896
synnifI4	0	22953	773	3899
synnifI4	0	22953	774	3858
synnifI4	0	22953	775	3832
synnifI4	0	22953	776	3831
synnifI4	0	22953	777	3874
synnifI4	0	22953	778	3860
synnifI4	0	22953	779	3905
synnifI4	0	22953	780	3923
synnifI4	0	22953	781	3923
synnifI4	0	22953	782	3855
synnifI4	0	22953	783	3845
synnifI4	0	22953	784	3840
synnifI4	0	22953	785	3839
synnifI4	0	22953	786	3843
synnifI4	0	22953	787	3871
synnifI4	0	22953	788	3814
synnifI4	0	22953	789	3857
synnifI4	0	22953	790	3907
synnifI4	0	22953	791	3902
synnifI4	0	22953	792	3940
synnifI4	0	22953	793	3851
synnifI4	0	22953	794	3950
synnifI4	0	22953	795	4723
synnifI4	0	22953	796	4727
synnifI4	0	22953	797	4637
synnifI4	0	22953	798	4599
synnifI4	0	22953	799	4560
synnifI4	0	22953	800	4682
synnifI4	0	22953	801	4751
synnifI4	0	22953	802	4950
synnifI4	0	22953	803	5047
synnifI4	0	22953	804	5167
synnifI4	0	22953	805	5339
synnifI4	0	22953	806	5352
synnifI4	0	22953	807	5405
synnifI4	0	22953	808	5376
synnifI4	0	22953	809	5345
synnifI4	0	22953	810	5356
synnifI4	0	22953	811	5383
synnifI4	0	22953	812	5412
synnifI4	0	22953	813	5493
synnifI4	0	22953	814	5493
synnifI4	0	22953	815	5477
synnifI4	0	22953	816	5485
synnifI4	0	22953	817	5498
synnifI4	0	22953	818	5549
synnifI4	0	22953	819	5490
synnifI4	0	22953	820	5519
synnifI4	0	22953	821	5834
synnifI4	0	22953	822	5877
synnifI4	0	22953	823	5920
synnifI4	0	22953	824	5857
synnifI4	0	22953	825	5845
synnifI4	0	22953	826	5874
synnifI4	0	22953	827	5897
synnifI4	0	22953	828	5885
synnifI4	0	22953	829	5899
synnifI4	0	22953	830	5980
synnifI4	0	22953	831	6055
synnifI4	0	22953	832	6029
synnifI4	0	22953	833	6058
synnifI4	0	22953	834	6056
synnifI4	0	22953	835	5968
synnifI4	0	22953	836	5851
synnifI4	0	22953	837	5846
synnifI4	0	22953	838	5925
synnifI4	0	22953	839	5925
synnifI4	0	22953	840	5923
synnifI4	0	22953	841	5894
synnifI4	0	22953	842	5932
synnifI4	0	22953	843	5845
synnifI4	0	22953	844	5854
synnifI4	0	22953	845	5871
synnifI4	0	22953	846	5915
synnifI4	0	22953	847	5949
synnifI4	0	22953	848	5954
synnifI4	0	22953	849	6033
synnifI4	0	22953	850	6054
synnifI4	0	22953	851	6120
synnifI4	0	22953	852	6260
synnifI4	0	22953	853	6450
synnifI4	0	22953	854	6462
synnifI4	0	22953	855	6635
synnifI4	0	22953	856	6735
synnifI4	0	22953	857	6927
synnifI4	0	22953	858	6963
synnifI4	0	22953	859	6971
synnifI4	0	22953	860	6929
synnifI4	0	22953	861	6968
synnifI4	0	22953	862	6988
synnifI4	0	22953	863	6996
synnifI4	0	22953	864	7115
synnifI4	0	22953	865	7147
synnifI4	0	22953	866	7187
synnifI4	0	22953	867	7169
synnifI4	0	22953	868	7242
synnifI4	0	22953	869	7279
synnifI4	0	22953	870	7231
synnifI4	0	22953	871	7273
synnifI4	0	22953	872	7386
synnifI4	0	22953	873	7403
synnifI4	0	22953	874	7488
synnifI4	0	22953	875	7568
synnifI4	0	22953	876	7689
synnifI4	0	22953	877	7762
synnifI4	0	22953	878	7766
synnifI4	0	22953	879	7867
synnifI4	0	22953	880	7870
synnifI4	0	22953	881	7957
synnifI4	0	22953	882	7906
synnifI4	0	22953	883	7924
synnifI4	0	22953	884	7939
synnifI4	0	22953	885	7935
